Map,Agent1,Agent2,Agent3,Agent4,Agent5,Rank,Avg_Winrate
Lotus,Brimstone,Clove,Reyna,Jett,Chamber,Ascendant,0.8166539601863618
Lotus,Brimstone,Clove,Reyna,Jett,Chamber,Immortal,0.8167598475222363
Lotus,Brimstone,Clove,Reyna,Jett,Chamber,Radiant,0.8220330368487928
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Iron,1.0007708598051672
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Bronze,1.0029733163913594
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Silver,1.0007496823379922
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Gold,0.9993943244387973
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Platinum,1.001681490893689
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Diamond,1.0015120711562897
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Ascendant,1.0132232105040238
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Immortal,1.0109783989834815
Lotus,Brimstone,Clove,Sova,Reyna,Jett,Radiant,0.9953917831427361
Lotus,Harbor,Jett,Clove,Sage,Reyna,Iron,0.8004320203303684
Lotus,Harbor,Jett,Clove,Sage,Reyna,Bronze,0.7964083015671325
Lotus,Harbor,Jett,Clove,Sage,Reyna,Silver,0.7906903854299026
Lotus,Harbor,Jett,Clove,Sage,Reyna,Gold,0.7916433714527742
Lotus,Harbor,Jett,Clove,Sage,Reyna,Platinum,0.7933799237611182
Lotus,Harbor,Jett,Clove,Sage,Reyna,Diamond,0.7870902160101652
Lotus,Harbor,Jett,Clove,Sage,Reyna,Ascendant,0.8074841168996187
Lotus,Harbor,Jett,Clove,Sage,Reyna,Immortal,0.7530368487928845
Lotus,Harbor,Jett,Clove,Sage,Reyna,Radiant,0.659178314273613
Lotus,Viper,Clove,Reyna,Sage,Jett,Iron,0.8029521389241847
Lotus,Viper,Clove,Reyna,Sage,Jett,Bronze,0.8015756035578145
Lotus,Viper,Clove,Reyna,Sage,Jett,Silver,0.8006014400677679
Lotus,Viper,Clove,Reyna,Sage,Jett,Gold,0.7996060991105464
Lotus,Viper,Clove,Reyna,Sage,Jett,Platinum,0.8023379923761118
Lotus,Viper,Clove,Reyna,Sage,Jett,Diamond,0.8039686573485811
Lotus,Viper,Clove,Reyna,Sage,Jett,Ascendant,0.8218847945785684
Lotus,Viper,Clove,Reyna,Sage,Jett,Immortal,0.8314993646759847
Lotus,Viper,Clove,Reyna,Sage,Jett,Radiant,0.7815205421431597
Lotus,Omen,Jett,Gekko,Clove,Reyna,Iron,1.0035874629394324
Lotus,Omen,Jett,Gekko,Clove,Reyna,Bronze,1.0026344769165607
Lotus,Omen,Jett,Gekko,Clove,Reyna,Silver,1.000855569673867
Lotus,Omen,Jett,Gekko,Clove,Reyna,Gold,1.0004320203303685
Lotus,Omen,Jett,Gekko,Clove,Reyna,Platinum,0.9973824650571792
Lotus,Omen,Jett,Gekko,Clove,Reyna,Diamond,0.9954341380770861
Lotus,Omen,Jett,Gekko,Clove,Reyna,Ascendant,0.9939940703091912
Lotus,Omen,Jett,Gekko,Clove,Reyna,Immortal,0.995158831003812
Lotus,Omen,Jett,Gekko,Clove,Reyna,Radiant,1.0179246082168572
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Iron,0.8010885218127912
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Bronze,0.7945235069885641
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Silver,0.7887844133841593
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Gold,0.7947141041931386
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Platinum,0.797975434138077
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Diamond,0.7935705209656925
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Ascendant,0.8072511647606946
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Immortal,0.7236001694197374
Lotus,Harbor,Clove,Deadlock,Vyse,Jett,Radiant,0.6924481152054215
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Iron,0.806573485811097
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Bronze,0.8053240152477763
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Silver,0.8026768318509107
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Gold,0.8004320203303684
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Platinum,0.8056628547225752
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Diamond,0.8050063532401526
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Ascendant,0.8305040237187633
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Immortal,0.8220965692503177
Lotus,Brimstone,Clove,Deadlock,Reyna,Jett,Radiant,0.816548072850487
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Iron,0.806573485811097
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Bronze,0.8053240152477763
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Silver,0.8026768318509107
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Gold,0.8004320203303685
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Platinum,0.8056628547225752
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Diamond,0.8050063532401526
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Ascendant,0.8305040237187633
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Immortal,0.8220965692503177
Lotus,Brimstone,Jett,Clove,Reyna,Deadlock,Radiant,0.816548072850487
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Iron,0.8036086404066073
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Bronze,0.7956459127488352
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Silver,0.7910927573062263
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Gold,0.7924057602710717
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Platinum,0.7969165607793308
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Diamond,0.7931893265565438
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Ascendant,0.8218000847098688
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Immortal,0.7607878017789073
Lotus,Harbor,Reyna,Clove,Sage,Deadlock,Radiant,0.6491190173655231
Lotus,Omen,Clove,Sage,Reyna,Jett,Iron,0.8038839474798813
Lotus,Omen,Clove,Sage,Reyna,Jett,Bronze,0.8036509953409572
Lotus,Omen,Clove,Sage,Reyna,Jett,Silver,0.8009826344769165
Lotus,Omen,Clove,Sage,Reyna,Jett,Gold,0.7994578568403219
Lotus,Omen,Clove,Sage,Reyna,Jett,Platinum,0.7985472257518001
Lotus,Omen,Clove,Sage,Reyna,Jett,Diamond,0.7967471410419315
Lotus,Omen,Clove,Sage,Reyna,Jett,Ascendant,0.803714527742482
Lotus,Omen,Clove,Sage,Reyna,Jett,Immortal,0.83001694197374
Lotus,Omen,Clove,Sage,Reyna,Jett,Radiant,0.7581829733163914
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Iron,0.8064040660736975
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Bronze,0.8032274459974587
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Silver,0.8004743752647183
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Gold,0.8002202456586193
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Platinum,0.7998602287166455
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Diamond,0.8014061838204152
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Ascendant,0.8069123252858958
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Immortal,0.8013426514188904
Lotus,Omen,Clove,Jett,Reyna,Deadlock,Radiant,0.7929563744176196
Lotus,Clove,Sage,Cypher,Jett,Tejo,Iron,1.0058534519271496
Lotus,Clove,Sage,Cypher,Jett,Tejo,Bronze,1.0043710292249046
Lotus,Clove,Sage,Cypher,Jett,Tejo,Silver,1.0021262177043626
Lotus,Clove,Sage,Cypher,Jett,Tejo,Gold,0.999690808979246
Lotus,Clove,Sage,Cypher,Jett,Tejo,Platinum,1.0019356204997882
Lotus,Clove,Sage,Cypher,Jett,Tejo,Diamond,0.9998390512494706
Lotus,Clove,Sage,Cypher,Jett,Tejo,Ascendant,1.0043074968233798
Lotus,Clove,Sage,Cypher,Jett,Tejo,Immortal,1.0249343498517578
Lotus,Clove,Sage,Cypher,Jett,Tejo,Radiant,0.9668233799237611
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Iron,0.806573485811097
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Bronze,0.8053240152477763
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Silver,0.8026768318509107
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Gold,0.8004320203303685
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Platinum,0.8056628547225752
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Diamond,0.8050063532401526
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Ascendant,0.8305040237187633
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Immortal,0.8220965692503176
Lotus,Brimstone,Clove,Reyna,Jett,Deadlock,Radiant,0.816548072850487
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Iron,0.806573485811097
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Bronze,0.8053240152477763
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Silver,0.8026768318509105
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Gold,0.8004320203303684
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Platinum,0.8056628547225752
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Diamond,0.8050063532401526
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Ascendant,0.8305040237187632
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Immortal,0.8220965692503177
Lotus,Brimstone,Deadlock,Clove,Jett,Reyna,Radiant,0.816548072850487
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Iron,0.8038204150783567
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Bronze,0.803418043202033
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Silver,0.8027827191867852
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Gold,0.8015332486234648
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Platinum,0.8060440491317238
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Diamond,0.8082465057179162
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Ascendant,0.836010165184244
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Immortal,0.8255696738670054
Lotus,Brimstone,Clove,Jett,Deadlock,Phoenix,Radiant,0.7798898771706904
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Iron,0.806573485811097
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Bronze,0.8053240152477763
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Silver,0.8026768318509107
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Gold,0.8004320203303685
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Platinum,0.8056628547225752
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Diamond,0.8050063532401526
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Ascendant,0.8305040237187632
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Immortal,0.8220965692503177
Lotus,Brimstone,Clove,Reyna,Deadlock,Jett,Radiant,0.816548072850487
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Iron,1.0086700550614145
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Bronze,1.0099407030919103
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Silver,1.0095171537484118
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Gold,1.0081617958492164
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Platinum,1.0079288437102922
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Diamond,1.0060652265988987
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Ascendant,1.00998305802626
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Immortal,1.038297331639136
Lotus,Clove,Killjoy,Sage,Reyna,Fade,Radiant,0.9676916560779332
Lotus,Viper,Clove,Jett,Deadlock,Sage,Iron,0.8036509953409572
Lotus,Viper,Clove,Jett,Deadlock,Sage,Bronze,0.800876747141042
Lotus,Viper,Clove,Jett,Deadlock,Sage,Silver,0.8004320203303684
Lotus,Viper,Clove,Jett,Deadlock,Sage,Gold,0.8000296484540448
Lotus,Viper,Clove,Jett,Deadlock,Sage,Platinum,0.8055993223210505
Lotus,Viper,Clove,Jett,Deadlock,Sage,Diamond,0.8098559932232106
Lotus,Viper,Clove,Jett,Deadlock,Sage,Ascendant,0.8352477763659467
Lotus,Viper,Clove,Jett,Deadlock,Sage,Immortal,0.8384879288437103
Lotus,Viper,Clove,Jett,Deadlock,Sage,Radiant,0.7744684455739094
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Iron,0.808267683185091
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Bronze,0.8032062685302838
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Silver,0.8006226175349428
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Gold,0.799711986446421
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Platinum,0.7999025836509953
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Diamond,0.8008555696738671
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Ascendant,0.803714527742482
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Immortal,0.8022532825074122
Lotus,Omen,Clove,Deadlock,Reyna,Killjoy,Radiant,0.7919186785260482
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Iron,0.8001990681914444
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Bronze,0.7940787801778906
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Silver,0.790288013553579
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Gold,0.7935069885641677
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Platinum,0.7950741211351123
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Diamond,0.7949894112664125
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Ascendant,0.8161880559085134
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Immortal,0.7278356628547227
Lotus,Harbor,Clove,Deadlock,Jett,Phoenix,Radiant,0.6572935196950445
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Iron,0.8007708598051673
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Bronze,0.7938881829733163
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Silver,0.7906480304955528
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Gold,0.7931893265565438
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Platinum,0.7958576874205845
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Diamond,0.7952858958068616
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Ascendant,0.8204235493434986
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Immortal,0.7283862770012707
Lotus,Harbor,Iso,Clove,Reyna,Deadlock,Radiant,0.6977001270648031
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Iron,0.8114443032613299
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Bronze,0.8095806861499365
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Silver,0.8073782295637442
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Gold,0.8067429055484964
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Platinum,0.8081194409148666
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Diamond,0.8096653960186362
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Ascendant,0.8111689961880559
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Immortal,0.8030580262600593
Lotus,Clove,Reyna,Jett,Deadlock,Killjoy,Radiant,0.8031639135959339
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Iron,0.806573485811097
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Bronze,0.8053240152477763
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Silver,0.8026768318509107
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Gold,0.8004320203303685
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Platinum,0.8056628547225752
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Diamond,0.8050063532401526
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Ascendant,0.8305040237187632
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Immortal,0.8220965692503176
Lotus,Brimstone,Clove,Jett,Deadlock,Reyna,Radiant,0.816548072850487
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Iron,0.8102371876323591
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Bronze,0.8092630241423125
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Silver,0.8081406183820415
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Gold,0.8072511647606946
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Platinum,0.810300720033884
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Diamond,0.8116560779330793
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Ascendant,0.8254849639983058
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Immortal,0.83857263871241
Lotus,Clove,Jett,Reyna,Sage,Deadlock,Radiant,0.7593689114781872
Lotus,Astra,Jett,Clove,Neon,Sage,Iron,0.8032062685302839
Lotus,Astra,Jett,Clove,Neon,Sage,Bronze,0.8008555696738671
Lotus,Astra,Jett,Clove,Neon,Sage,Silver,0.7995213892418467
Lotus,Astra,Jett,Clove,Neon,Sage,Gold,0.8013638288860652
Lotus,Astra,Jett,Clove,Neon,Sage,Platinum,0.8016603134265142
Lotus,Astra,Jett,Clove,Neon,Sage,Diamond,0.801448538754765
Lotus,Astra,Jett,Clove,Neon,Sage,Ascendant,0.8115925455315545
Lotus,Astra,Jett,Clove,Neon,Sage,Immortal,0.8331088521812791
Lotus,Astra,Jett,Clove,Neon,Sage,Radiant,0.71716221939856
Lotus,Viper,Clove,Jett,Neon,Chamber,Iron,0.8026556543837358
Lotus,Viper,Clove,Jett,Neon,Chamber,Bronze,0.8000720033883948
Lotus,Viper,Clove,Jett,Neon,Chamber,Silver,0.8010038119440914
Lotus,Viper,Clove,Jett,Neon,Chamber,Gold,0.8007285048708175
Lotus,Viper,Clove,Jett,Neon,Chamber,Platinum,0.802867429055485
Lotus,Viper,Clove,Jett,Neon,Chamber,Diamond,0.8070817450232952
Lotus,Viper,Clove,Jett,Neon,Chamber,Ascendant,0.8143244387971198
Lotus,Viper,Clove,Jett,Neon,Chamber,Immortal,0.8097712833545108
Lotus,Viper,Clove,Jett,Neon,Chamber,Radiant,0.8255061414654807
Lotus,Viper,Clove,Jett,Deadlock,Sage,Iron,0.8036509953409572
Lotus,Viper,Clove,Jett,Deadlock,Sage,Bronze,0.800876747141042
Lotus,Viper,Clove,Jett,Deadlock,Sage,Silver,0.8004320203303684
Lotus,Viper,Clove,Jett,Deadlock,Sage,Gold,0.8000296484540448
Lotus,Viper,Clove,Jett,Deadlock,Sage,Platinum,0.8055993223210505
Lotus,Viper,Clove,Jett,Deadlock,Sage,Diamond,0.8098559932232106
Lotus,Viper,Clove,Jett,Deadlock,Sage,Ascendant,0.8352477763659467
Lotus,Viper,Clove,Jett,Deadlock,Sage,Immortal,0.8384879288437103
Lotus,Viper,Clove,Jett,Deadlock,Sage,Radiant,0.7744684455739094
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Iron,0.8102371876323591
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Bronze,0.8092630241423125
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Silver,0.8081406183820415
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Gold,0.8072511647606947
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Platinum,0.810300720033884
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Diamond,0.8116560779330793
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Ascendant,0.8254849639983057
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Immortal,0.83857263871241
Lotus,Clove,Jett,Sage,Deadlock,Reyna,Radiant,0.7593689114781872
Lotus,Omen,Jett,Clove,Sage,Reyna,Iron,0.8038839474798813
Lotus,Omen,Jett,Clove,Sage,Reyna,Bronze,0.8036509953409572
Lotus,Omen,Jett,Clove,Sage,Reyna,Silver,0.8009826344769166
Lotus,Omen,Jett,Clove,Sage,Reyna,Gold,0.7994578568403219
Lotus,Omen,Jett,Clove,Sage,Reyna,Platinum,0.7985472257518003
Lotus,Omen,Jett,Clove,Sage,Reyna,Diamond,0.7967471410419315
Lotus,Omen,Jett,Clove,Sage,Reyna,Ascendant,0.8037145277424821
Lotus,Omen,Jett,Clove,Sage,Reyna,Immortal,0.83001694197374
Lotus,Omen,Jett,Clove,Sage,Reyna,Radiant,0.7581829733163914
Lotus,Clove,Jett,Sage,Reyna,Chamber,Iron,0.8095595086827616
Lotus,Clove,Jett,Sage,Reyna,Chamber,Bronze,0.8096442185514612
Lotus,Clove,Jett,Sage,Reyna,Chamber,Silver,0.8090936044049132
Lotus,Clove,Jett,Sage,Reyna,Chamber,Gold,0.8069123252858958
Lotus,Clove,Jett,Sage,Reyna,Chamber,Platinum,0.8067217280813215
Lotus,Clove,Jett,Sage,Reyna,Chamber,Diamond,0.8055993223210505
Lotus,Clove,Jett,Sage,Reyna,Chamber,Ascendant,0.8116349004659044
Lotus,Clove,Jett,Sage,Reyna,Chamber,Immortal,0.8332359169843286
Lotus,Clove,Jett,Sage,Reyna,Chamber,Radiant,0.7648538754764931
Lotus,Viper,Clove,Jett,Iso,Deadlock,Iron,0.8008132147395172
Lotus,Viper,Clove,Jett,Iso,Deadlock,Bronze,0.799119017365523
Lotus,Viper,Clove,Jett,Iso,Deadlock,Silver,0.799987293519695
Lotus,Viper,Clove,Jett,Iso,Deadlock,Gold,0.8008132147395172
Lotus,Viper,Clove,Jett,Iso,Deadlock,Platinum,0.8045404489623041
Lotus,Viper,Clove,Jett,Iso,Deadlock,Diamond,0.8119525624735282
Lotus,Viper,Clove,Jett,Iso,Deadlock,Ascendant,0.8338712409995764
Lotus,Viper,Clove,Jett,Iso,Deadlock,Immortal,0.8060864040660738
Lotus,Viper,Clove,Jett,Iso,Deadlock,Radiant,0.8230495552731893
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Iron,0.8018720880982635
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Bronze,0.8036509953409572
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Silver,0.8036509953409572
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Gold,0.8004531977975433
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Platinum,0.8055146124523508
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Diamond,0.8038839474798813
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Ascendant,0.8370478610758154
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Immortal,0.8547945785684032
Lotus,Brimstone,Clove,Iso,Reyna,Sage,Radiant,0.7855230834392206
Lotus,Astra,Clove,Reyna,Jett,Sage,Iron,0.8053451927149513
Lotus,Astra,Clove,Reyna,Jett,Sage,Bronze,0.8023168149089369
Lotus,Astra,Clove,Reyna,Jett,Sage,Silver,0.7995637441761965
Lotus,Astra,Clove,Reyna,Jett,Sage,Gold,0.8006649724692927
Lotus,Astra,Clove,Reyna,Jett,Sage,Platinum,0.798864887759424
Lotus,Astra,Clove,Reyna,Jett,Sage,Diamond,0.7969377382465057
Lotus,Astra,Clove,Reyna,Jett,Sage,Ascendant,0.8085006353240153
Lotus,Astra,Clove,Reyna,Jett,Sage,Immortal,0.8208259212198221
Lotus,Astra,Clove,Reyna,Jett,Sage,Radiant,0.7134349851757731
Lotus,Viper,Sage,Jett,Deadlock,Clove,Iron,0.8036509953409572
Lotus,Viper,Sage,Jett,Deadlock,Clove,Bronze,0.800876747141042
Lotus,Viper,Sage,Jett,Deadlock,Clove,Silver,0.8004320203303685
Lotus,Viper,Sage,Jett,Deadlock,Clove,Gold,0.8000296484540449
Lotus,Viper,Sage,Jett,Deadlock,Clove,Platinum,0.8055993223210505
Lotus,Viper,Sage,Jett,Deadlock,Clove,Diamond,0.8098559932232106
Lotus,Viper,Sage,Jett,Deadlock,Clove,Ascendant,0.8352477763659467
Lotus,Viper,Sage,Jett,Deadlock,Clove,Immortal,0.8384879288437104
Lotus,Viper,Sage,Jett,Deadlock,Clove,Radiant,0.7744684455739094
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Iron,0.8105760271071578
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Bronze,0.8077382465057179
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Silver,0.8086700550614148
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Gold,0.8082888606522659
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Platinum,0.8133714527742482
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Diamond,0.8163786531130877
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Ascendant,0.8295298602287167
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Immortal,0.8516179584921644
Lotus,Clove,Neon,Deadlock,Reyna,Sage,Radiant,0.7600889453621347
Lotus,Harbor,Clove,Reyna,Jett,Skye,Iron,0.9966624311732317
Lotus,Harbor,Clove,Reyna,Jett,Skye,Bronze,0.9952011859381618
Lotus,Harbor,Clove,Reyna,Jett,Skye,Silver,0.988826768318509
Lotus,Harbor,Clove,Reyna,Jett,Skye,Gold,0.9897373994070309
Lotus,Harbor,Clove,Reyna,Jett,Skye,Platinum,0.9919186785260483
Lotus,Harbor,Clove,Reyna,Jett,Skye,Diamond,0.9853536637018212
Lotus,Harbor,Clove,Reyna,Jett,Skye,Ascendant,1.000368487928844
Lotus,Harbor,Clove,Reyna,Jett,Skye,Immortal,0.9316687844133842
Lotus,Harbor,Clove,Reyna,Jett,Skye,Radiant,0.8970859805167302
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Iron,1.009728928420161
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Bronze,1.0064675984752223
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Silver,1.0043922066920796
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Gold,1.0032909783989834
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Platinum,1.0047098686997036
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Diamond,1.0064464210080475
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Ascendant,1.0106607369758578
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Immortal,1.0002414231257941
Lotus,Clove,Jett,Deadlock,Reyna,Tejo,Radiant,0.9933799237611183
Lotus,Astra,Deadlock,Jett,Clove,Neon,Iron,0.8057263871240999
Lotus,Astra,Deadlock,Jett,Clove,Neon,Bronze,0.8004320203303685
Lotus,Astra,Deadlock,Jett,Clove,Neon,Silver,0.7990131300296486
Lotus,Astra,Deadlock,Jett,Clove,Neon,Gold,0.8021262177043625
Lotus,Astra,Deadlock,Jett,Clove,Neon,Platinum,0.8029733163913596
Lotus,Astra,Deadlock,Jett,Clove,Neon,Diamond,0.8061075815332487
Lotus,Astra,Deadlock,Jett,Clove,Neon,Ascendant,0.8147903430749681
